full_id,osm_id,highway,name:trivia,name,name:processed,old_name:processed
w36727870,36727870,residential,Ngách 564/25 Đường Nguyễn Văn Cừ - Bồ Đề,Ngách 564/25 Đường Nguyễn Văn Cừ,Nguyễn Văn Cừ,
w36727873,36727873,service,,,,
w36727876,36727876,residential,Ngõ 45 Phố Hoa Lâm - Việt Hưng,Ngõ 45 Phố Hoa Lâm,Hoa Lâm,
w36727877,36727877,residential,Ngõ 52 Đường Ngọc Lâm - Bồ Đề,Ngõ 52 Đường Ngọc Lâm,Ngọc Lâm,
w36727879,36727879,residential,,,,
w36727882,36727882,service,Hẻm 604/49/20 Đường Ngọc Thuỵ - Bồ Đề,Hẻm 604/49/20 Đường Ngọc Thuỵ,Ngọc Thuỵ,
w36727885,36727885,residential,Ngách 129/42 Đường Bát Khối - Long Biên,Ngách 129/42 Đường Bát Khối,Bát Khối,
w36727886,36727886,residential,Hẻm 44/58/63 Phố Đức Giang - Việt Hưng,Hẻm 44/58/63 Phố Đức Giang,Đức Giang,
w36727888,36727888,residential,,,,
w36727891,36727891,service,,,,
w36727893,36727893,service,Hẻm 293/74/3 Đường Ngọc Thuỵ - Bồ Đề,Hẻm 293/74/3 Đường Ngọc Thuỵ,Ngọc Thuỵ,
w36727894,36727894,residential,Ngách 298/26 Đường Ngọc Lâm - Bồ Đề,Ngách 298/26 Đường Ngọc Lâm,Ngọc Lâm,
w36727895,36727895,service,Ngõ 99 Phố Nguyễn Sơn - Bồ Đề,Ngõ 99 Phố Nguyễn Sơn,Nguyễn Sơn,
w36727898,36727898,service,,,,
w36727899,36727899,residential,,,,
w36727900,36727900,service,,,,
w36727903,36727903,service,,,,
w36727909,36727909,tertiary,Phố Vũ Đức Thận - Việt Hưng,Phố Vũ Đức Thận,Vũ Đức Thận,
w36727912,36727912,residential,Hẻm 564/55/14 Đường Nguyễn Văn Cừ - Bồ Đề,Hẻm 564/55/14 Đường Nguyễn Văn Cừ,Nguyễn Văn Cừ,
w36727914,36727914,residential,Ngõ 46 Phố Tư Đình - Long Biên,Ngõ 46 Phố Tư Đình,Tư Đình,
w36727917,36727917,service,Ngách 298/18 Đường Ngọc Lâm - Bồ Đề,Ngách 298/18 Đường Ngọc Lâm,Ngọc Lâm,
w36727928,36727928,residential,Ngách 640/51 Đường Nguyễn Văn Cừ - Bồ Đề,Ngách 640/51 Đường Nguyễn Văn Cừ,Nguyễn Văn Cừ,
w36727933,36727933,residential,Ngõ 578 Đường Ngọc Thuỵ - Bồ Đề,Ngõ 578 Đường Ngọc Thuỵ,Ngọc Thuỵ,
w36727934,36727934,residential,,,,
w36727936,36727936,residential,,,,
w36727937,36727937,service,Ngách 97/17 Phố Đức Giang - Việt Hưng,Ngách 97/17 Phố Đức Giang,Đức Giang,
w36727938,36727938,tertiary,Đường Ngọc Thuỵ - Bồ Đề,Đường Ngọc Thuỵ,Ngọc Thuỵ,
w36727939,36727939,service,,,,
w36727940,36727940,residential,Ngõ 604 Đường Ngọc Thuỵ - Bồ Đề,Ngõ 604 Đường Ngọc Thuỵ,Ngọc Thuỵ,
w36727941,36727941,residential,Ngách 44/58 Phố Đức Giang - Việt Hưng,Ngách 44/58 Phố Đức Giang,Đức Giang,
w36727946,36727946,residential,Ngõ 640 Đường Nguyễn Văn Cừ - Bồ Đề,Ngõ 640 Đường Nguyễn Văn Cừ,Nguyễn Văn Cừ,
w36727947,36727947,primary_link,,,,
w36727948,36727948,residential,Ngõ 148 Phố Nguyễn Lam - Phúc Lợi,Ngõ 148 Phố Nguyễn Lam,Nguyễn Lam,
w36727950,36727950,service,,,,
w36727954,36727954,residential,,,,
w36727957,36727957,residential,,,,
w36727958,36727958,service,Ngõ 161 Đường Bát Khối - Long Biên,Ngõ 161 Đường Bát Khối,Bát Khối,
w36727959,36727959,residential,Ngách 110 Ngõ Thống Nhất - Long Biên,Ngách 110 Ngõ Thống Nhất,Thống Nhất (Long Biên),
w36727960,36727960,residential,Ngõ 117 Phố Nguyễn Sơn - Bồ Đề,Ngõ 117 Phố Nguyễn Sơn,Nguyễn Sơn,
w36727962,36727962,residential,Ngõ 104 Phố Phú Viên - Bồ Đề,Ngõ 104 Phố Phú Viên,Phú Viên,
w36727963,36727963,residential,Ngõ 55 Phố Lâm Hạ - Bồ Đề,Ngõ 55 Phố Lâm Hạ,Lâm Hạ,
w36727964,36727964,residential,,,,
w36727966,36727966,service,Ngõ 372 Đường Ngọc Thuỵ - Bồ Đề,Ngõ 372 Đường Ngọc Thuỵ,Ngọc Thuỵ,
w36727968,36727968,service,,,,
w36727972,36727972,residential,Ngõ 80 Phố Hoa Lâm - Việt Hưng,Ngõ 80 Phố Hoa Lâm,Hoa Lâm,
w36727976,36727976,service,,,,
w36727977,36727977,residential,Ngõ 296 Phố Bắc Cầu - Bồ Đề,Ngõ 296 Phố Bắc Cầu,Bắc Cầu,
w36727980,36727980,service,Hẻm 640/21/18 Đường Nguyễn Văn Cừ - Bồ Đề,Hẻm 640/21/18 Đường Nguyễn Văn Cừ,Nguyễn Văn Cừ,
w36730545,36730545,service,,,,
w36730546,36730546,residential,Ngõ 40 Phố Tạ Quang Bửu - Bạch Mai,Ngõ 40 Phố Tạ Quang Bửu,Tạ Quang Bửu,
w36730552,36730552,residential,Ngõ 48 Phố Tạ Quang Bửu - Bạch Mai,Ngõ 48 Phố Tạ Quang Bửu,Tạ Quang Bửu,
w36730553,36730553,service,Ngách 17/9 Phố Tạ Quang Bửu - Bạch Mai,Ngách 17/9 Phố Tạ Quang Bửu,Tạ Quang Bửu,
w36730556,36730556,service,,,,
w36730572,36730572,service,,,,
w36730573,36730573,residential,Ngõ 15 Phố Tạ Quang Bửu - Bạch Mai,Ngõ 15 Phố Tạ Quang Bửu,Tạ Quang Bửu,
w36836110,36836110,tertiary,Phố Ngọc Hà - Ba Đình,Phố Ngọc Hà,Ngọc Hà,
w36850858,36850858,primary_link,"Đường Hoàng Hoa Thám - Ngọc Hà, Tây Hồ",Đường Hoàng Hoa Thám,Hoàng Hoa Thám,Digue Parreau
w36850859,36850859,primary,Phố Liễu Giai - Giảng Võ,Phố Liễu Giai,Liễu Giai,
w36869877,36869877,primary,"Phố Xã Đàn - Kim Liên, Đống Đa",Phố Xã Đàn,Xã Đàn,
w36879620,36879620,service,Ngõ 424 Đường Thuỵ Khuê - Tây Hồ,Ngõ 424 Đường Thuỵ Khuê,Thuỵ Khuê,
w37370971,37370971,primary,Đường Giải Phóng - Kim Liên,Đường Giải Phóng,Giải Phóng,"Route Mandarine, Phố Đồng Tâm"
w37370973,37370973,primary,Đường Giải Phóng - Bạch Mai,Đường Giải Phóng,Giải Phóng,"Route Mandarine, Phố Đồng Tâm"
w37370975,37370975,primary,Đường Giải Phóng - Phương Liệt,Đường Giải Phóng,Giải Phóng,Route Mandarine
w37371052,37371052,primary,Cầu Trắng - Giải Phóng - Phương Liệt,Cầu Trắng - Giải Phóng,Giải Phóng,
w37371053,37371053,primary,Đường Giải Phóng - Định Công,Đường Giải Phóng,Giải Phóng,"Route Mandarine, Quốc lộ 1A"
w37371054,37371054,primary,Cầu Trắng - Giải Phóng - Tương Mai,Cầu Trắng - Giải Phóng,Giải Phóng,
w37371055,37371055,primary,Đường Giải Phóng - Tương Mai,Đường Giải Phóng,Giải Phóng,Route Mandarine
w37371463,37371463,trunk,Cầu Văn Điển - Hoàng Liệt,Cầu Văn Điển,Văn Điển,
w37371465,37371465,trunk,Cầu Văn Điển - Yên Sở,Cầu Văn Điển,Văn Điển,
w37371466,37371466,primary,Đường Giải Phóng - Hoàng Mai,Đường Giải Phóng,Giải Phóng,"Route Mandarine, Quốc lộ 1A"
w37372076,37372076,motorway,,Đường Cao Tốc Pháp Vân - Cầu Giẽ,Other,
w37372172,37372172,motorway,Cầu Văn Điển - Yên Sở,Cầu Văn Điển,Văn Điển,
w37372174,37372174,motorway,Cầu Văn Điển - Yên Sở,Cầu Văn Điển,Văn Điển,
w37372175,37372175,motorway,,Đường Cao Tốc Pháp Vân - Cầu Giẽ,Other,
w37380136,37380136,primary,"Cầu Tô Lịch - Láng, Yên Hoà",Cầu Tô Lịch,Tô Lịch,
w37380383,37380383,primary,"Cầu Tô Lịch - Láng, Yên Hoà",Cầu Tô Lịch,Tô Lịch,
w37380384,37380384,primary,Đường Trần Duy Hưng - Yên Hoà,Đường Trần Duy Hưng,Trần Duy Hưng,
w37380896,37380896,primary,Phố Liễu Giai - Giảng Võ,Phố Liễu Giai,Liễu Giai,
w37447644,37447644,secondary,Đường Nguyễn Khánh Toàn - Giảng Võ,Đường Nguyễn Khánh Toàn,Nguyễn Khánh Toàn,
w37447734,37447734,tertiary,Phố Trần Đăng Ninh - Cầu Giấy,Phố Trần Đăng Ninh,Trần Đăng Ninh,
w37447735,37447735,secondary_link,,,,
w37447736,37447736,secondary,Đường Nguyễn Khánh Toàn - Nghĩa Đô,Đường Nguyễn Khánh Toàn,Nguyễn Khánh Toàn,
w37447737,37447737,primary_link,,,,
w37449529,37449529,secondary,"Phố Hàng Đậu - Ba Đình, Hoàn Kiếm",Phố Hàng Đậu,Hàng Đậu,Rue des Graines
w37449813,37449813,primary_link,,Hướng Đi Cầu Chương Dương,Other,
w37449815,37449815,primary,Đường Trần Nhật Duật - Hoàn Kiếm,Đường Trần Nhật Duật,Trần Nhật Duật,"Quai du Commerce, Quai Clémenceau, Đại lộ Trần Nhật Duật"
w37449817,37449817,primary,Đường Trần Nhật Duật - Hồng Hà,Đường Trần Nhật Duật,Trần Nhật Duật,"Quai du Commerce, Quai Clémenceau, Đại lộ Trần Nhật Duật"
w37450029,37450029,primary,"Cầu Chương Dương - Bồ Đề, Hồng Hà",Cầu Chương Dương,Chương Dương,
w37458809,37458809,tertiary,Phố Hàng Than - Ba Đình,Phố Hàng Than,Hàng Than,Rue du Charbon
w37458882,37458882,secondary,Phố Lê Thái Tổ - Hoàn Kiếm,Phố Lê Thái Tổ,Lê Lợi,Avenue Beauchamp
w37458955,37458955,tertiary,Phố Trần Phú - Hoàn Kiếm,Phố Trần Phú,Trần Phú,"Boulevard Felix-Faure, Boulevard Félix Faure, Đại lộ Hàm Nghi, Đại lộ Trần Phú"
w37458956,37458956,primary,Phố Trần Phú - Ba Đình,Phố Trần Phú,Trần Phú,"Boulevard Felix-Faure, Boulevard Félix Faure, Đại lộ Hàm Nghi, Đại lộ Trần Phú"
w37461882,37461882,pedestrian,Đường Hùng Vương - Ba Đình,Đường Hùng Vương,Hùng Vương,"Avenue Brière de l'Isle, Đại lộ Brière de l'Isle, Đại lộ Hùng Vương"
w37461883,37461883,secondary,Đường Hùng Vương - Ba Đình,Đường Hùng Vương,Hùng Vương,"Avenue Brière de l'Isle, Đại lộ Brière de l'Isle, Đại lộ Hùng Vương"
w37531976,37531976,primary,,Cầu Đuống,Other,
w37531979,37531979,primary,Đường Ngô Gia Tự - Việt Hưng,Đường Ngô Gia Tự,Ngô Gia Tự,
w37531980,37531980,primary,Đường Ngô Gia Tự - Việt Hưng,Đường Ngô Gia Tự,Ngô Gia Tự,
w37532288,37532288,trunk,,,,
w37532290,37532290,primary,Đường Ngô Gia Tự - Việt Hưng,Đường Ngô Gia Tự,Ngô Gia Tự,
w37533694,37533694,primary,Đường Nguyễn Văn Cừ - Bồ Đề,Đường Nguyễn Văn Cừ,Nguyễn Văn Cừ,
w37534702,37534702,primary,,,,
w37555725,37555725,primary,Đường Yên Phụ - Ba Đình,Đường Yên Phụ,Yên Phụ,"Digue Quai Doumer, Đường đê Yên Phụ"
w37555727,37555727,primary,Đường Trần Nhật Duật - Hồng Hà,Đường Trần Nhật Duật,Trần Nhật Duật,"Quai du Commerce, Quai Clémenceau, Đại lộ Trần Nhật Duật"
w37557834,37557834,residential,Phố Từ Hoa - Tây Hồ,Phố Từ Hoa,Từ Hoa,
w37559371,37559371,primary,"Đường Phạm Văn Đồng - Phú Diễn, Đông Ngạc",Đường Phạm Văn Đồng,Phạm Văn Đồng,
w37562784,37562784,primary,Đường Phạm Hùng - Yên Hoà,Đường Phạm Hùng,Phạm Hùng,
w37563012,37563012,primary,Đường Yên Phụ - Hồng Hà,Đường Yên Phụ,Yên Phụ,"Digue Quai Doumer, Đường đê Yên Phụ"
w37567094,37567094,primary,Đường Văn Cao - Ngọc Hà,Đường Văn Cao,Văn Cao,
w37567095,37567095,primary,"Phố Liễu Giai - Giảng Võ, Ngọc Hà",Phố Liễu Giai,Liễu Giai,
w37696595,37696595,primary,Phố Đào Tấn - Giảng Võ,Phố Đào Tấn,Đào Tấn,
w37731470,37731470,service,,,,
w37731777,37731777,tertiary,Phố Trần Đại Nghĩa - Bạch Mai,Phố Trần Đại Nghĩa,Trần Đại Nghĩa,
w37734136,37734136,primary,Phố Giảng Võ - Ô Chợ Dừa,Phố Giảng Võ,Giảng Võ,Đường Giảng Võ
w37734138,37734138,tertiary,Phố Khương Hạ - Khương Đình,Phố Khương Hạ,Khương Hạ,
w37734139,37734139,tertiary,"Cầu Mọc - Thanh Xuân, Đống Đa",Cầu Mọc,Mọc,
w37734140,37734140,tertiary,Phố Quan Nhân - Đống Đa,Phố Quan Nhân,Quan Nhân,
w37758709,37758709,primary,Đường Trần Khát Chân - Hai Bà Trưng,Đường Trần Khát Chân,Trần Khát Chân,Voie Nº 222
w37759458,37759458,service,Ngõ 99 Đường Nguyễn Chí Thanh - Láng,Ngõ 99 Đường Nguyễn Chí Thanh,Nguyễn Chí Thanh,
w37759600,37759600,residential,Phố Phùng Chí Kiên - Nghĩa Đô,Phố Phùng Chí Kiên,Phùng Chí Kiên,
w37759727,37759727,residential,Ngõ 175 Đường Lạc Long Quân - Tây Hồ,Ngõ 175 Đường Lạc Long Quân,Lạc Long Quân,
w37764671,37764671,residential,Ngõ Thổ Quan - Văn Miếu - Quốc Tử Giám,Ngõ Thổ Quan,Thổ Quan,Ngõ Trại Khách
w37764712,37764712,residential,Phố Phạm Huy Thông - Giảng Võ,Phố Phạm Huy Thông,Phạm Huy Thông,
w37765194,37765194,residential,Ngõ 130 Trung Kính - Yên Hoà,Ngõ 130 Trung Kính,Trung Kính,
w37765274,37765274,secondary,Cầu Cót - Yên Hoà,Cầu Cót,Cót,
w37765289,37765289,service,,,,
w37765299,37765299,service,Ngõ 90 Phố Hoa Bằng - Cầu Giấy,Ngõ 90 Phố Hoa Bằng,Hoa Bằng,
w37765328,37765328,residential,Phố Dương Quảng Hàm - Nghĩa Đô,Phố Dương Quảng Hàm,Dương Quảng Hàm,
w37765383,37765383,tertiary,Phố Doãn Kế Thiện - Phú Diễn,Phố Doãn Kế Thiện,Doãn Kế Thiện,
w37765386,37765386,residential,Phố Mai Dịch - Phú Diễn,Phố Mai Dịch,Mai Dịch,
w37765395,37765395,residential,Phố Mai Dịch - Phú Diễn,Phố Mai Dịch,Mai Dịch,
w37765482,37765482,residential,Ngõ 689 Đường Lạc Long Quân - Tây Hồ,Ngõ 689 Đường Lạc Long Quân,Lạc Long Quân,
w37765488,37765488,residential,Ngõ 423 Đường An Dương Vương - Phú Thượng,Ngõ 423 Đường An Dương Vương,An Dương Vương,
w37765545,37765545,tertiary,Đường An Dương Vương - Phú Thượng,Đường An Dương Vương,An Dương Vương,
w37765803,37765803,residential,"Phố Nhật Tảo - Phú Thượng, Đông Ngạc",Phố Nhật Tảo,Nhật Tảo,
w37765828,37765828,secondary,Đường Tân Xuân - Đông Ngạc,Đường Tân Xuân,Tân Xuân,
w37765862,37765862,residential,Đường Đông Thắng - Đông Ngạc,Đường Đông Thắng,Đông Thắng,
w37766288,37766288,service,,,,
w37767931,37767931,residential,Ngõ 54 Phố Kim Ngưu - Bạch Mai,Ngõ 54 Phố Kim Ngưu,Sông Kim Ngưu,
w37767956,37767956,residential,Dãy B11 Đầm Trấu - Hồng Hà,Dãy B11 Đầm Trấu,Đầm Trấu,
w37767957,37767957,residential,Dãy B1 Đầm Trấu - Hồng Hà,Dãy B1 Đầm Trấu,Đầm Trấu,
w37768071,37768071,service,Ngõ 108 Đường Nghi Tàm - Hồng Hà,Ngõ 108 Đường Nghi Tàm,Nghi Tàm,
w37768073,37768073,residential,Ngõ 76 Phố An Dương - Hồng Hà,Ngõ 76 Phố An Dương,An Dương,
w37768101,37768101,residential,,Đê Quai,Other,
w37768189,37768189,tertiary,Phố Viên - Đông Ngạc,Phố Viên,Viên,
w37770236,37770236,residential,Ngõ 43 Đường Cổ Nhuế - Đông Ngạc,Ngõ 43 Đường Cổ Nhuế,Cổ Nhuế,
w37770238,37770238,service,Ngõ 523 Đường Phạm Văn Đồng - Xuân Đỉnh,Ngõ 523 Đường Phạm Văn Đồng,Phạm Văn Đồng,
w37770283,37770283,residential,,,,
w37770285,37770285,service,Ngách 43/148 Đường Cổ Nhuế - Đông Ngạc,Ngách 43/148 Đường Cổ Nhuế,Cổ Nhuế,
w37770663,37770663,service,,,,
w37770694,37770694,service,,,,
w37770696,37770696,service,,,,
w37770858,37770858,residential,Phố Trần Bình - Từ Liêm,Phố Trần Bình,Trần Bình,
w37771321,37771321,residential,Đường Đê Tô Hoàng - Bạch Mai,Đường Đê Tô Hoàng,Tô Hoàng,
w37771357,37771357,service,Ngõ 8 Phố Bùi Ngọc Dương - Bạch Mai,Ngõ 8 Phố Bùi Ngọc Dương,Bùi Ngọc Dương,
w37771359,37771359,residential,Ngõ 295 Phố Bạch Mai - Bạch Mai,Ngõ 295 Phố Bạch Mai,Bạch Mai,
w37771447,37771447,service,Ngõ 225 Phố Nguyễn Đức Cảnh - Tương Mai,Ngõ 225 Phố Nguyễn Đức Cảnh,Nguyễn Đức Cảnh,
w37778624,37778624,residential,Ngõ Láng Trung - Láng,Ngõ Láng Trung,Láng Trung,
w37778649,37778649,service,Ngõ 43 Phố Trung Kính - Yên Hoà,Ngõ 43 Phố Trung Kính,Trung Kính,
w37778725,37778725,residential,Ngõ 251 Đường Nguyễn Khang - Yên Hoà,Ngõ 251 Đường Nguyễn Khang,Nguyễn Khang,
w37778733,37778733,residential,Phố Yên Hoà - Yên Hoà,Phố Yên Hoà,Yên Hoà,
w37801728,37801728,secondary,Phố Hoàng Đạo Thuý - Yên Hoà,Phố Hoàng Đạo Thuý,Hoàng Đạo Thuý,
w37801731,37801731,residential,"Ngõ 7 Phố Hoàng Minh Giám - Thanh Xuân, Yên Hoà",Ngõ 7 Phố Hoàng Minh Giám,Hoàng Minh Giám,
w37801732,37801732,residential,Phố Nguyễn Xuân Linh - Yên Hoà,Phố Nguyễn Xuân Linh,Nguyễn Xuân Linh,
w37801734,37801734,residential,,,,
w37801736,37801736,residential,,,,
w37801737,37801737,residential,Ngõ 48 Đường Lê Văn Lương - Yên Hoà,Ngõ 48 Đường Lê Văn Lương,Lê Văn Lương,
w37801738,37801738,residential,,,,
w37801739,37801739,residential,,,,
w37801740,37801740,tertiary,Phố Quan Nhân - Thanh Xuân,Phố Quan Nhân,Quan Nhân,
w37801742,37801742,service,Ngõ 60 Phố Nguyễn Thị Định - Yên Hoà,Ngõ 60 Phố Nguyễn Thị Định,Nguyễn Thị Định,
w37801743,37801743,service,Ngõ 109 Phố Nguyễn Thị Định - Yên Hoà,Ngõ 109 Phố Nguyễn Thị Định,Nguyễn Thị Định,
w37801744,37801744,service,Ngõ 113 Phố Nguyễn Thị Định - Yên Hoà,Ngõ 113 Phố Nguyễn Thị Định,Nguyễn Thị Định,
w37801747,37801747,residential,,,,
w37801749,37801749,residential,,,,
w37801750,37801750,residential,,,,
w37801751,37801751,residential,,,,
w37801752,37801752,residential,Ngõ 109 Trần Duy Hưng - Yên Hoà,Ngõ 109 Trần Duy Hưng,Trần Duy Hưng,
w37801753,37801753,residential,Ngõ 54 Phố Nguyễn Thị Định - Yên Hoà,Ngõ 54 Phố Nguyễn Thị Định,Nguyễn Thị Định,
w37801756,37801756,service,Ngõ 139 Đường Nguyễn Ngọc Vũ - Yên Hoà,Ngõ 139 Đường Nguyễn Ngọc Vũ,Nguyễn Ngọc Vũ,
w37801761,37801761,service,Ngõ 107 Đường Trần Duy Hưng - Yên Hoà,Ngõ 107 Đường Trần Duy Hưng,Trần Duy Hưng,
w37801762,37801762,residential,,,,
w37801764,37801764,service,,,,
w37801765,37801765,residential,Ngõ 238 Phố Hoàng Ngân - Yên Hoà,Ngõ 238 Phố Hoàng Ngân,Hoàng Ngân,
w37801766,37801766,residential,Ngõ 34 Phố Nguyễn Thị Định - Yên Hoà,Ngõ 34 Phố Nguyễn Thị Định,Nguyễn Thị Định,
w37801768,37801768,residential,Ngõ 26 Phố Đỗ Quang - Yên Hoà,Ngõ 26 Phố Đỗ Quang,Đỗ Quang,
w37801769,37801769,service,,,,
w37801770,37801770,service,Ngõ 52 Phố Đỗ Quang - Yên Hoà,Ngõ 52 Phố Đỗ Quang,Đỗ Quang,
w37801771,37801771,residential,Ngõ 44 Phố Đỗ Quang - Yên Hoà,Ngõ 44 Phố Đỗ Quang,Đỗ Quang,
w37801772,37801772,residential,,,,
w37801775,37801775,residential,Ngõ 23 Phố Đỗ Quang - Yên Hoà,Ngõ 23 Phố Đỗ Quang,Đỗ Quang,
w37801833,37801833,residential,,,,
w37801836,37801836,service,,,,
w37801837,37801837,residential,,,,
w37802479,37802479,secondary,Phố Lê Trọng Tấn - Phương Liệt,Phố Lê Trọng Tấn,Lê Trọng Tấn,
w37802502,37802502,residential,Phố Hoàng Văn Thái - Phương Liệt,Phố Hoàng Văn Thái,Hoàng Văn Thái,
w37802532,37802532,tertiary,Phố Định Công - Phương Liệt,Phố Định Công,Định Công,
w37802618,37802618,residential,,,,
w37802619,37802619,residential,,,,
w37802621,37802621,residential,,,,
w37802629,37802629,residential,,,,
w37802631,37802631,tertiary,Phố Trần Nguyên Đán - Phương Liệt,Phố Trần Nguyên Đán,Trần Nguyên Đán,
w37802638,37802638,tertiary,Phố Trần Nguyên Đán - Phương Liệt,Phố Trần Nguyên Đán,Trần Nguyên Đán,
w37802642,37802642,residential,Ngõ 72 Phố Trịnh Đình Cửu - Phương Liệt,Ngõ 72 Phố Trịnh Đình Cửu,Trịnh Đình Cửu,
w37802648,37802648,residential,,,,
w37802750,37802750,residential,,,,
w37802751,37802751,tertiary,Phố Trần Nguyên Đán - Phương Liệt,Phố Trần Nguyên Đán,Trần Nguyên Đán,
w37802752,37802752,residential,,,,
w37802753,37802753,tertiary,Phố Trần Điền - Phương Liệt,Phố Trần Điền,Trần Điền,
w37802754,37802754,residential,,,,
w37802757,37802757,residential,,,,
w37802758,37802758,residential,,,,
w37802759,37802759,residential,,,,
w37802760,37802760,residential,,,,
w37802761,37802761,residential,,,,
w37802762,37802762,residential,,,,
w37802782,37802782,tertiary,Phố Định Công - Định Công,Phố Định Công,Định Công,
w37813664,37813664,service,Ngõ 25 Phố Vũ Ngọc Phan - Láng,Ngõ 25 Phố Vũ Ngọc Phan,Vũ Ngọc Phan,
w37813669,37813669,service,,,,
w37813670,37813670,service,Ngõ 70 Phố Nguyễn Thị Định - Yên Hoà,Ngõ 70 Phố Nguyễn Thị Định,Nguyễn Thị Định,
w37813715,37813715,residential,Ngõ 163 Phố Hoàng Ngân - Yên Hoà,Ngõ 163 Phố Hoàng Ngân,Hoàng Ngân,
w37861137,37861137,residential,,,,
w37861141,37861141,residential,,,,
w37861151,37861151,residential,,,,
w37861153,37861153,tertiary,Phố Định Công Thượng - Định Công,Phố Định Công Thượng,Định Công Thượng,
